#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
盛行		<span class="tone4">shèng</span> <span class="tone2">xíng</span>	<ol><li>to be in vogue; to be popular; to be prevalent</li></ol>			
师父	師父	<span class="tone1">shī</span> <span class="tone5">fu</span>	<ol><li>used for 師傅｜师傅 (in Taiwan)</li><li>master</li><li>qualified worker</li></ol>			<span class="nobr">师傅</span>
师生	師生	<span class="tone1">shī</span> <span class="tone1">shēng</span>	<ol><li>teachers and students</li></ol>			
时而	時而	<span class="tone2">shí</span> <span class="tone2">ér</span>	<ol><li>occasionally</li><li>from time to time</li></ol>			
时节	時節	<span class="tone2">shí</span> <span class="tone2">jié</span>	<ol><li>season; time</li></ol>			
时期	時期	<span class="tone2">shí</span> <span class="tone1">qī</span>	<ol><li>period</li><li>phase</li></ol>	个|個(<span class="tone4">gè</span>)		
时时	時時	<span class="tone2">shí</span> <span class="tone2">shí</span>	<ol><li>often</li><li>constantly</li></ol>			
时装	時裝	<span class="tone2">shí</span> <span class="tone1">zhuāng</span>	<ol><li>fashion</li><li>fashionable clothes</li></ol>			
识	識	<span class="tone2">shí</span>	<ol><li>to know</li><li>knowledge</li></ol>		<span class="tone4">shì</span>	<span class="nobr">拾</span> <span class="nobr">时</span>
识	識	<span class="tone4">zhì</span>	<ol><li>to record</li><li>to write a footnote</li></ol>			<span class="nobr">治</span> <span class="nobr">至</span>
识字	識字	<span class="tone2">shí</span> <span class="tone4">zì</span>	<ol><li>to learn to read</li></ol>			
实践	實踐	<span class="tone2">shí</span> <span class="tone4">jiàn</span>	<ol><li>practice</li><li>to put into practice</li><li>to live up to (a promise)</li><li>to carry out (a project)</li></ol>			
食欲	食慾	<span class="tone2">shí</span> <span class="tone4">yù</span>	<ol><li>appetite</li></ol>			
市民		<span class="tone4">shì</span> <span class="tone2">mín</span>	<ol><li>city resident</li></ol>			
事后	事後	<span class="tone4">shì</span> <span class="tone4">hòu</span>	<ol><li>after the event</li><li>in hindsight</li><li>in retrospect</li></ol>			
试点	試點	<span class="tone4">shì</span> <span class="tone3">diǎn</span>	<ol><li>test point</li><li>to carry out trial</li><li>pilot scheme</li></ol>			
适当	適當	<span class="tone4">shì</span> <span class="tone4">dàng</span>	<ol><li>suitable; appropriate</li></ol>			
收藏		<span class="tone1">shōu</span> <span class="tone2">cáng</span>	<ol><li>to collect (works of art, dolls, antiques etc); to put away for safekeeping; (Internet) to bookmark</li><li>a collection</li></ol>			
收取		<span class="tone1">shōu</span> <span class="tone3">qǔ</span>	<ol><li>to receive</li><li>to collect</li></ol>			
收养	收養	<span class="tone1">shōu</span> <span class="tone3">yǎng</span>	<ol><li>to take in and care for (an elderly person, a dog etc)</li><li>to adopt (a child)</li><li>adoption</li></ol>			
手续费	手續費	<span class="tone3">shǒu</span> <span class="tone4">xù</span> <span class="tone4">fèi</span>	<ol><li>service charge</li><li>processing fee</li><li>commission</li></ol>			
首次		<span class="tone3">shǒu</span> <span class="tone4">cì</span>	<ol><li>first</li><li>first time</li><li>for the first time</li></ol>			
首脑	首腦	<span class="tone3">shǒu</span> <span class="tone3">nǎo</span>	<ol><li>head (of state)</li><li>summit (meeting)</li><li>leader</li></ol>			
首席		<span class="tone3">shǒu</span> <span class="tone2">xí</span>	<ol><li>chief (representative, correspondent etc)</li></ol>			
首相		<span class="tone3">shǒu</span> <span class="tone4">xiàng</span>	<ol><li>prime minister (of Japan or UK etc)</li></ol>			
书房	書房	<span class="tone1">shū</span> <span class="tone2">fáng</span>	<ol><li>study (room)</li><li>studio</li></ol>	间|間(<span class="tone1">jiān</span>)		
薯片		<span class="tone3">shǔ</span> <span class="tone4">piàn</span>	<ol><li>fried potato chips</li></ol>			
薯条	薯條	<span class="tone3">shǔ</span> <span class="tone2">tiáo</span>	<ol><li>french fries</li><li>french fried potatoes</li><li>chips</li></ol>			
双打	雙打	<span class="tone1">shuāng</span> <span class="tone3">dǎ</span>	<ol><li>doubles (in sports)</li></ol>	场|場(<span class="tone3">chǎng</span>)		
爽		<span class="tone3">shuǎng</span>	<ol><li>bright</li><li>clear</li><li>crisp</li><li>open</li><li>frank</li><li>straightforward</li><li>to feel well</li><li>fine</li><li>pleasurable</li><li>invigorating</li><li>to deviate</li></ol>			
水泥		<span class="tone3">shuǐ</span> <span class="tone2">ní</span>	<ol><li>cement</li></ol>	袋(<span class="tone4">dài</span>)		
税	稅	<span class="tone4">shuì</span>	<ol><li>taxes</li><li>duties</li></ol>			
顺	順	<span class="tone4">shùn</span>	<ol><li>to obey</li><li>to follow</li><li>to arrange</li><li>to make reasonable</li><li>along</li><li>favorable</li></ol>			
说明书	說明書	<span class="tone1">shuō</span> <span class="tone2">míng</span> <span class="tone1">shū</span>	<ol><li>(technical) manual</li><li>(book of) directions</li><li>synopsis (of a play or film)</li><li>specification (patent)</li></ol>	本(<span class="tone3">běn</span>)		
说实话	說實話	<span class="tone1">shuō</span> <span class="tone2">shí</span> <span class="tone4">huà</span>	<ol><li>to speak the truth</li><li>truth to tell</li><li>frankly</li></ol>			
司长	司長	<span class="tone1">sī</span> <span class="tone3">zhǎng</span>	<ol><li>bureau chief</li></ol>			
死亡		<span class="tone3">sǐ</span> <span class="tone2">wáng</span>	<ol><li>to die</li><li>death</li></ol>			
四处	四處	<span class="tone4">sì</span> <span class="tone4">chù</span>	<ol><li>all over the place</li><li>everywhere and all directions</li></ol>			
寺		<span class="tone4">sì</span>	<ol><li>Buddhist temple</li><li>mosque</li><li>government office (old)</li></ol>			
送礼	送禮	<span class="tone4">sòng</span> <span class="tone3">lǐ</span>	<ol><li>to give a present</li></ol>			
送行		<span class="tone4">sòng</span> <span class="tone2">xíng</span>	<ol><li>to see someone off</li><li>to throw someone a send-off party</li></ol>			
素质	素質	<span class="tone4">sù</span> <span class="tone4">zhì</span>	<ol><li>inner quality</li><li>basic essence</li></ol>			
算了		<span class="tone4">suàn</span> <span class="tone5">le</span>	<ol><li>let it be</li><li>let it pass</li><li>forget about it</li></ol>			
算是		<span class="tone4">suàn</span> <span class="tone4">shì</span>	<ol><li>considered to be</li><li>at last</li></ol>			
虽	雖	<span class="tone1">suī</span>	<ol><li>although</li><li>even though</li></ol>			
岁数	歲數	<span class="tone4">suì</span> <span class="tone5">shu</span>	<ol><li>age (number of years old)</li></ol>			
踏实	踏實	<span class="tone1">tā</span> <span class="tone5">shi</span>	<ol><li>firmly-based</li><li>steady</li><li>steadfast</li><li>to have peace of mind</li><li>free from anxiety</li></ol>		<span class="tone4">tà</span> <span class="tone2">shí</span>	
塔		<span class="tone3">tǎ</span>	<ol><li>pagoda</li><li>tower</li><li>minaret</li><li>stupa (abbr. loanword from Sanskrit tapo)</li></ol>	座(<span class="tone4">zuò</span>)		
塔	墖	<span class="tone3">tǎ</span>	<ol><li>old variant of 塔</li></ol>			
踏		<span class="tone4">tà</span>	<ol><li>to tread</li><li>to stamp</li><li>to step on</li><li>to press a pedal</li><li>to investigate on the spot</li></ol>			
踏		<span class="tone1">tā</span>	<ol><li>see 踏實｜踏实</li></ol>			<span class="nobr">它</span>
台灯	檯燈	<span class="tone2">tái</span> <span class="tone1">dēng</span>	<ol><li>desk lamp</li><li>table lamp</li></ol>			
太阳能	太陽能	<span class="tone4">tài</span> <span class="tone2">yáng</span> <span class="tone2">néng</span>	<ol><li>solar energy</li></ol>			
叹气	嘆氣	<span class="tone4">tàn</span> <span class="tone4">qì</span>	<ol><li>to sigh</li><li>to heave a sigh</li></ol>			
探索		<span class="tone4">tàn</span> <span class="tone3">suǒ</span>	<ol><li>to explore; to probe</li></ol>			
探讨	探討	<span class="tone4">tàn</span> <span class="tone3">tǎo</span>	<ol><li>to investigate</li><li>to probe</li></ol>			
趟		<span class="tone4">tàng</span>	<ol><li>classifier for times, round trips or rows</li><li>a time</li><li>a trip</li></ol>			
趟		<span class="tone1">tāng</span>	<ol><li>to wade</li><li>to trample</li><li>to turn the soil</li></ol>			<span class="nobr">汤</span>
趟	䠀	<span class="tone1">tāng</span>	<ol><li>old variant of 趟</li></ol>			<span class="nobr">汤</span>
掏		<span class="tone1">tāo</span>	<ol><li>to fish out (from pocket)</li><li>to scoop</li></ol>			
特		<span class="tone4">tè</span>	<ol><li>special</li><li>unique</li><li>distinguished</li><li>especially</li><li>unusual</li><li>very</li></ol>			
特大		<span class="tone4">tè</span> <span class="tone4">dà</span>	<ol><li>exceptionally big</li></ol>			
特地		<span class="tone4">tè</span> <span class="tone4">dì</span>	<ol><li>specially</li><li>for a special purpose</li></ol>			
特快		<span class="tone4">tè</span> <span class="tone4">kuài</span>	<ol><li>express (train, delivery etc)</li></ol>			
特意		<span class="tone4">tè</span> <span class="tone4">yì</span>	<ol><li>specially</li><li>intentionally</li></ol>			
疼痛		<span class="tone2">téng</span> <span class="tone4">tòng</span>	<ol><li>pain</li><li>(of a body part) to be painful; to be sore; to hurt</li><li>(of a person) to be in pain</li></ol>			
踢		<span class="tone1">tī</span>	<ol><li>to kick</li><li>to play (e.g. soccer)</li><li>(slang) butch (in a lesbian relationship)</li></ol>			
提交		<span class="tone2">tí</span> <span class="tone1">jiāo</span>	<ol><li>to submit (a report etc)</li><li>to refer (a problem) to sb</li></ol>			
提升		<span class="tone2">tí</span> <span class="tone1">shēng</span>	<ol><li>to promote (to a higher-ranking position)</li><li>to lift; to hoist</li><li>(fig.) to elevate; to raise; to improve</li></ol>			
天然		<span class="tone1">tiān</span> <span class="tone2">rán</span>	<ol><li>natural</li></ol>			
天堂		<span class="tone1">tiān</span> <span class="tone2">táng</span>	<ol><li>paradise</li><li>heaven</li></ol>			
天下		<span class="tone1">tiān</span> <span class="tone4">xià</span>	<ol><li>land under heaven</li><li>the whole world</li><li>the whole of China</li><li>realm</li><li>rule</li></ol>			
添		<span class="tone1">tiān</span>	<ol><li>to add; to increase; to replenish</li></ol>			
田		<span class="tone2">tián</span>	<ol><li>field</li><li>farm</li></ol>	片(<span class="tone4">piàn</span>)		<span class="nobr">填</span> <span class="nobr">甜</span>
田		<span class="tone2">Tián</span>	<ol><li>surname Tian</li></ol>			
田径	田徑	<span class="tone2">tián</span> <span class="tone4">jìng</span>	<ol><li>track and field (athletics)</li></ol>			
跳水		<span class="tone4">tiào</span> <span class="tone3">shuǐ</span>	<ol><li>to dive (into water)</li><li>(sports) diving</li><li>to commit suicide by jumping into water</li><li>(fig.) (of stock prices etc) to fall dramatically</li></ol>			
听取	聽取	<span class="tone1">tīng</span> <span class="tone3">qǔ</span>	<ol><li>to hear (news); to listen to</li></ol>			
通报	通報	<span class="tone1">tōng</span> <span class="tone4">bào</span>	<ol><li>to inform</li><li>to notify</li><li>to announce</li><li>circular</li><li>bulletin</li><li>(scientific) journal</li></ol>			
通道		<span class="tone1">tōng</span> <span class="tone4">dào</span>	<ol><li>(communications) channel</li><li>thoroughfare</li><li>passage</li></ol>			
通道		<span class="tone1">Tōng</span> <span class="tone4">dào</span>	<ol><li>Tongdao Dong autonomous county in Huaihua 懷化｜怀化, Hunan</li></ol>			
通红	通紅	<span class="tone1">tōng</span> <span class="tone2">hóng</span>	<ol><li>very red</li><li>red through and through</li><li>to blush (deep red)</li></ol>			
通话	通話	<span class="tone1">tōng</span> <span class="tone4">huà</span>	<ol><li>to hold a conversation</li><li>to talk over the telephone</li><li>phone call</li></ol>			
通行		<span class="tone1">tōng</span> <span class="tone2">xíng</span>	<ol><li>to go through; to pass through</li><li>to be in general use</li></ol>			
通讯	通訊	<span class="tone1">tōng</span> <span class="tone4">xùn</span>	<ol><li>communications</li><li>news story</li><li>dispatch</li></ol>	个|個(<span class="tone4">gè</span>)		
同		<span class="tone2">tóng</span>	<ol><li>like</li><li>same</li><li>similar</li><li>together</li><li>alike</li><li>with</li></ol>			
同	衕	<span class="tone4">tòng</span>	<ol><li>see 衚衕｜胡同</li></ol>			<span class="nobr">痛</span> <span class="nobr">通</span>
同胞		<span class="tone2">tóng</span> <span class="tone1">bāo</span>	<ol><li>born of the same parents</li><li>sibling</li><li>fellow citizen</li><li>compatriot</li></ol>			
同行		<span class="tone2">tóng</span> <span class="tone2">háng</span>	<ol><li>person of the same profession</li><li>of the same trade, occupation or industry</li></ol>			
同行		<span class="tone2">tóng</span> <span class="tone2">xíng</span>	<ol><li>to journey together</li></ol>			
同期		<span class="tone2">tóng</span> <span class="tone1">qī</span>	<ol><li>the corresponding time period (in a different year etc)</li><li>concurrent</li><li>synchronous</li></ol>			
同一		<span class="tone2">tóng</span> <span class="tone1">yī</span>	<ol><li>identical; the same</li></ol>			
铜牌	銅牌	<span class="tone2">tóng</span> <span class="tone2">pái</span>	<ol><li>bronze medal</li><li>bronze plaque bearing a business name or logo etc</li></ol>	枚(<span class="tone2">méi</span>)		
头疼	頭疼	<span class="tone2">tóu</span> <span class="tone2">téng</span>	<ol><li>headache</li></ol>			
投票		<span class="tone2">tóu</span> <span class="tone4">piào</span>	<ol><li>to vote</li><li>vote</li></ol>			
透露		<span class="tone4">tòu</span> <span class="tone4">lù</span>	<ol><li>to leak out</li><li>to divulge</li><li>to reveal</li></ol>			
图书	圖書	<span class="tone2">tú</span> <span class="tone1">shū</span>	<ol><li>books (in a library or bookstore)</li></ol>	本(<span class="tone3">běn</span>), 册|冊(<span class="tone4">cè</span>), 部(<span class="tone4">bù</span>)		
徒弟		<span class="tone2">tú</span> <span class="tone4">dì</span>	<ol><li>apprentice</li><li>disciple</li></ol>			
途径	途徑	<span class="tone2">tú</span> <span class="tone4">jìng</span>	<ol><li>way; means; channel</li></ol>			
团队	團隊	<span class="tone2">tuán</span> <span class="tone4">duì</span>	<ol><li>team</li></ol>			
推出		<span class="tone1">tuī</span> <span class="tone1">chū</span>	<ol><li>to push out</li><li>to release</li><li>to launch</li><li>to publish</li><li>to recommend</li></ol>			
退票		<span class="tone4">tuì</span> <span class="tone4">piào</span>	<ol><li>to bounce (a check)</li><li>to return a ticket</li><li>ticket refund</li></ol>			
吞		<span class="tone1">tūn</span>	<ol><li>to swallow</li><li>to take</li></ol>			
托	託	<span class="tone1">tuō</span>	<ol><li>to trust</li><li>to entrust</li><li>to be entrusted with</li><li>to act as trustee</li></ol>			<span class="nobr">脱</span>
